lluvia_mm,temp_max,temp_min,humedad,ph_suelo,Recomendacion
0.0978051597997689,0.3601895734597153,0.4389067524115757,0.613894139886578,0.7612687813021703,1
0.0385059684251058,0.7985781990521326,0.6221864951768488,0.3667296786389413,0.3672787979966611,1
0.1197535618020793,0.5639810426540288,0.4372990353697747,0.5132325141776941,0.7512520868113521,1
0.1259145167500962,0.3827014218009479,0.2781350482315112,0.6535916824196599,0.5225375626043405,3
0.1805929919137466,0.5296208530805684,0.5578778135048232,0.4900756143667295,0.5442404006677795,1
0.0308047747400847,0.4526066350710902,0.6125401929260448,0.4820415879017012,0.9649415692821368,1
0.1994609164420485,0.4206161137440758,0.2347266881028937,0.5775047258979207,0.654424040066778,1
0.2760877936080093,0.4751184834123223,0.3762057877813503,0.5486767485822313,0.659432387312187,1
0.1875240662302656,0.419431279620853,0.5418006430868163,0.6724952741020793,0.2437395659432386,2
0.0793222949557181,0.859004739336493,0.3681672025723472,0.4002835538752367,0.8146911519198663,1
0.2310358105506353,0.3613744075829386,0.6929260450160772,0.678166351606805,0.2988313856427379,2
0.1420870234886407,0.4881516587677725,0.3874598070739548,0.434310018903592,0.7712854757929883,1
0.144012321909896,0.9182464454976302,0.4967845659163987,0.1375236294896034,0.0884808013355592,1
0.1039661147477859,0.71563981042654,0.2700964630225078,0.164461247637051,0.2871452420701169,1
0.0315748941085868,0.7831753554502368,0.4742765273311893,0.1309073724007565,0.6994991652754592,1
0.0169426261070465,0.764218009478673,0.6929260450160772,0.246219281663516,0.951585976627713,1
0.1732768579129765,0.4348341232227488,0.4533762057877812,0.5959357277882802,0.682804674457429,1
0.0662302656911821,0.7725118483412321,0.5643086816720257,0.1734404536862004,0.8414023372287147,1
0.0142472083172891,0.6978672985781991,0.5289389067524117,0.1370510396975426,0.0751252086811352,1
0.0346553715825953,0.7464454976303316,0.2170418006430867,0.1592627599243856,0.8397328881469113,1
0.0308047747400847,0.9383886255924172,0.4308681672025722,0.1370510396975426,0.8614357262103505,1
0.0369657296881016,0.9893364928909952,0.5643086816720257,0.1729678638941401,0.4991652754590985,1
0.0600693107431652,0.8779620853080567,0.6334405144694533,0.1559546313799624,0.347245409015025,1
0.0412013862148633,0.75,0.4983922829581992,0.146030245746692,0.5075125208681135,1
0.0889487870619946,0.953791469194313,0.6704180064308682,0.3100189035916822,0.8247078464106845,1
0.0173276857912976,0.7239336492890995,0.5016077170418003,0.1342155009451797,0.0066777963272119,1
0.0735463996919522,0.7132701421800949,0.4115755627009647,0.0973534971644611,0.3939899833055091,1
0.0315748941085868,1.0,0.6704180064308682,0.148393194706994,0.4791318864774624,1
0.2179437812860993,0.4229857819905214,0.3038585209003217,0.5387523629489603,0.5959933222036728,1
0.1093569503273007,0.3720379146919432,0.4630225080385852,0.5411153119092624,0.4407345575959933,2
0.1101270696958028,0.5545023696682465,0.5980707395498392,0.4735349716446126,0.7979966611018363,1
0.091644204851752,0.3803317535545023,0.3987138263665593,0.3894139886578451,0.8948247078464107,1
0.111282248748556,0.6990521327014219,0.4565916398713827,0.3516068052930059,0.3889816360601001,1
0.0704659222179437,0.7310426540284363,0.5932475884244373,0.3804347826086958,0.4123539232053423,1
0.2610704659222179,0.4739336492890995,0.3971061093247587,0.5987712665406422,0.9766277128547578,1
0.0839430111667308,0.4739336492890995,0.4292604501607717,0.4905482041587903,0.681135225375626,1
0.1617250673854447,0.6682464454976302,0.4453376205787778,0.4815689981096409,0.2954924874791319,1
0.1913746630727763,0.3827014218009479,0.3890675241157557,0.5283553875236295,0.308848080133556,2
0.0608394301116673,0.4372037914691944,0.5369774919614148,0.4054820415879021,0.1302170283806344,1
0.1432422025413939,0.7511848341232228,0.4694533762057877,0.4423440453686202,0.621035058430718,1
0.0581440123219099,0.6552132701421804,0.3360128617363342,0.2972589792060489,0.2003338898163605,1
0.1366961879091259,0.5035545023696684,0.3681672025723472,0.4749527410207941,0.9916527545909848,1
0.1632653061224489,0.5438388625592419,0.5707395498392283,0.522211720226843,0.1235392320534223,1
0.2479784366576819,0.6706161137440758,0.5868167202572347,0.5562381852551983,0.1719532554257095,1
0.1478629187524066,0.640995260663507,0.4983922829581992,0.5737240075614363,0.3121869782971619,1
0.1174432036965729,0.7559241706161135,0.5916398713826363,0.341682419659735,0.7278797996661102,1
0.1990758567577975,0.6018957345971567,0.5755627009646302,0.594045368620038,0.9248747913188649,1
0.1871390065460146,0.3992890995260665,0.3938906752411573,0.655954631379962,0.7512520868113521,3
0.1821332306507508,0.7440758293838865,0.6961414790996783,0.4149338374291114,0.7362270450751252,1
0.2522140931844436,0.6161137440758293,0.5787781350482313,0.4740075614366725,0.5826377295492489,1
0.3742780130920293,0.4265402843601897,0.5498392282958198,0.7344045368620034,0.1752921535893155,2
0.3172891798228726,0.4751184834123223,0.6237942122186497,0.66351606805293,0.9115191986644408,3
0.1305352329611089,0.6812796208530805,0.4565916398713827,0.475425330812854,0.0066777963272119,1
0.2194840200231035,0.7855450236966823,0.4871382636655947,0.4688090737240071,0.4340567612687813,1
0.2556796303427031,0.4443127962085307,0.6511254019292603,0.6942344045368625,0.2704507512520868,1
0.3419329996149403,0.528436018957346,0.5225080385852088,0.5855387523629485,0.998330550918197,1
0.1151328455910666,0.5758293838862558,0.5964630225080387,0.5401701323251418,0.3355592654424039,1
0.183288409703504,0.5876777251184837,0.5723472668810288,0.4536862003780717,0.330550918196995,1
0.0843280708509819,0.7701421800947865,0.4131832797427652,0.2930056710775046,0.8313856427378965,1
0.1709664998074701,0.84478672985782,0.6495176848874598,0.4437618147448012,0.4941569282136894,1
0.1563342318059299,0.5118483412322274,0.7668810289389068,0.6181474480151232,0.7846410684474123,1
0.123989218328841,0.7203791469194316,0.6655948553054658,0.4078449905482042,0.8898163606010017,1
0.0777820562187139,0.683649289099526,0.7781350482315113,0.3667296786389413,0.6060100166944908,1
0.1363111282248748,0.6054502369668247,0.8376205787781348,0.5127599243856333,0.2654424040066777,1
0.2006160954948017,0.4609004739336493,0.6286173633440513,0.7022684310018903,0.4774624373956594,1
0.1282248748556026,0.6374407582938386,0.5241157556270093,0.4546313799621928,0.8831385642737897,1
0.2968810165575665,0.6469194312796209,0.8810289389067518,0.685727788279773,0.7161936560934892,1
0.0400462071621101,0.7997630331753554,0.6800643086816718,0.3733459357277882,0.71118530884808,1
0.2075471698113207,0.6137440758293837,0.7395498392282958,0.5888468809073721,0.5091819699499165,1
0.1759722757027339,0.6599526066350712,0.8681672025723473,0.5349716446124764,0.1752921535893155,1
0.2495186753946862,0.5734597156398102,0.6286173633440513,0.6403591682419663,0.8514190317195325,1
0.2456680785521756,0.9218009478672986,0.7636655948553057,0.4314744801512287,0.7328881469115192,1
0.2918752406623027,0.2902843601895735,0.7041800643086817,0.7646502835538751,0.4340567612687813,2
0.2514439738159414,0.4715639810426539,0.7668810289389068,0.6833648393194709,0.5642737896494157,1
0.1921447824412784,0.6599526066350712,0.7073954983922828,0.5127599243856333,0.5158597662771285,1
0.4000770119368502,0.3578199052132702,0.7073954983922828,0.8161625708884683,0.8480801335559265,3
0.3500192529842125,0.6078199052132702,0.6366559485530547,0.8100189035916818,0.4741235392320534,2
0.2803234501347709,0.4111374407582939,0.8922829581993568,0.7793005671077502,0.1118530884808013,2
0.2171736619175972,0.5094786729857823,0.8070739549839228,0.7670132325141772,0.8881469115191987,1
0.2899499422410473,0.4549763033175353,0.5176848874598072,0.7263705103969755,0.0968280467445742,1
0.3353869849826724,0.4526066350710902,0.8504823151125402,0.799621928166351,0.1202003338898163,2
0.2529842125529457,0.5130331753554507,0.5659163987138263,0.6550094517958414,0.981636060100167,1
0.1948402002310358,0.5604265402843605,0.7813504823151127,0.5822306238185257,0.6160267111853088,1
0.2857142857142857,0.4265402843601897,0.9083601286173631,0.7915879017013223,0.0083472454090149,2
0.1201386214863304,0.7440758293838865,0.6270096463022508,0.3553875236294899,0.6928213689482472,1
0.1632653061224489,0.546208530805687,0.7491961414790993,0.6361058601134211,0.8697829716193657,1
0.2703118983442434,0.588862559241706,0.0659163987138262,0.6545368620037806,0.2838063439065108,1
0.215633423180593,0.4774881516587679,0.6028938906752412,0.6403591682419663,0.7813021702838063,1
0.3142087023488641,0.4135071090047391,0.4180064308681672,0.7424385633270321,0.6310517529215358,3
0.209472468232576,0.7630331753554502,0.6655948553054658,0.5562381852551983,0.6911519198664442,1
0.7085098190219485,0.4431279620853079,0.8665594855305463,0.925803402646502,0.9599332220367278,3
0.3943011166730844,0.4620853080568721,0.5498392282958198,0.7263705103969755,0.7212020033388982,3
0.5190604543704275,0.5213270142180093,0.9131832797427653,0.8577504725897915,0.3121869782971619,2
0.2980361956103196,0.5521327014218009,0.8504823151125402,0.7268431001890354,0.642737896494157,1
0.3966114747785907,0.4419431279620855,0.6479099678456588,0.8388468809073721,0.2587646076794657,2
0.3299961494031575,0.4407582938388623,0.6913183279742763,0.8166351606805291,0.315525876460768,2
0.2860993453985368,0.5983412322274884,0.8151125401929258,0.5760869565217392,0.0717863105175292,1
0.9742010011551792,0.6706161137440758,0.7781350482315113,0.6729678638941401,0.669449081803005,3
0.4559106661532537,0.2772511848341232,0.4823151125401927,0.8983931947069941,0.4540901502504174,2
0.1116673084328071,0.4265402843601897,0.5659163987138263,0.7537807183364835,0.3522537562604341,2
0.176742395071236,0.4644549763033176,0.6720257234726688,0.6427221172022684,0.9065108514190316,1
0.2217943781286099,0.2867298578199055,0.3826366559485532,0.7603969754253308,0.0734557595993322,2
0.3080477474008471,0.359004739336493,0.4726688102893888,0.7230623818525519,0.5926544240400666,3
0.3061224489795918,0.4372037914691944,0.6302250803858518,0.7188090737240076,0.3288814691151921,1
0.1798228725452445,0.4798578199052135,0.4051446945337618,0.6086956521739131,0.3939899833055091,1
0.1024258760107817,0.580568720379147,0.5771704180064308,0.5576559546313797,0.2287145242070116,1
0.2060069310743165,0.4289099526066353,0.5980707395498392,0.6474480151228734,0.5976627712854758,3
0.1732768579129765,0.5,0.7186495176848873,0.6942344045368625,0.1101836393989983,1
0.1624951867539469,0.3696682464454977,0.5209003215434083,0.7211720226843097,0.2704507512520868,2
0.1008856372737774,0.6824644549763037,0.7990353697749197,0.5699432892249527,0.1419031719532554,1
0.1659607239122064,0.244075829383886,0.8118971061093243,0.8525519848771266,0.2320534223706177,2
0.0943396226415094,0.5758293838862558,0.7540192926045013,0.5382797731568996,0.5525876460767947,1
0.2256449749711205,0.4158767772511851,0.7524115755627012,0.8284499054820413,0.4691151919866444,2
0.1005005775895263,0.3732227488151656,0.6832797427652733,0.7481096408317578,0.4808013355592654,2
0.3061224489795918,0.520142180094787,0.4469453376205787,0.8752362948960304,0.9148580968280468,1
0.2826338082402773,0.3933649289099525,0.9131832797427653,0.831758034026465,0.7328881469115192,3
0.3407778205621871,0.2452606635071093,0.5659163987138263,0.8969754253308126,0.2003338898163605,2
0.3296110897189064,0.2689573459715642,0.4469453376205787,0.8794896030245747,0.5358931552587645,3
0.268001540238737,0.2345971563981042,0.7540192926045013,0.8256143667296785,0.2654424040066777,2
0.2606854062379669,0.292654028436019,0.8617363344051447,0.8653119092627595,0.4824707846410685,2
0.1601848286484405,0.2748815165876777,0.7266881028938907,0.8889413988657839,0.2737896494156928,2
0.1597997689641894,0.3601895734597153,0.6607717041800643,0.8331758034026464,0.2904841402337228,2
0.3176742395071236,0.4241706161137442,0.8794212218649518,0.9470699432892244,0.8013355592654423,3
0.2214093184443588,0.2879146919431279,0.7170418006430863,0.871455576559546,0.1235392320534223,2
0.2129380053908356,0.3542654028436018,0.7459807073954983,0.8426275992438566,0.2320534223706177,2
0.3369272237196765,0.3080568720379149,0.8424437299035368,0.893667296786389,0.2604340567612688,2
0.2687716596072391,0.3281990521327014,0.8070739549839228,0.8516068052930059,0.1035058430717863,2
0.2345013477088949,0.4253554502369669,0.6414790996784563,0.7835538752362945,0.35559265442404,2
0.2976511359260685,0.5189573459715637,0.8633440514469453,0.7008506616257089,0.7545909849749584,1
0.2006160954948017,0.4277251184834121,0.6591639871382633,0.7452741020793949,0.9432387312186978,3
0.3750481324605314,0.2879146919431279,0.6864951768488747,0.8983931947069941,0.2136894824707846,2
0.313823642664613,0.3744075829383888,0.5948553054662378,0.8610586011342152,0.041736227045075,2
0.3442433577204467,0.43957345971564,0.9469453376205784,0.903591682419659,0.5876460767946579,3
0.4139391605698883,0.4087677725118483,0.6688102893890673,0.8558601134215502,0.1001669449081802,2
0.41817481709665,0.3436018957345972,0.7990353697749197,0.8974480151228734,0.9398998330550918,3
0.4559106661532537,0.3412322274881516,0.3971061093247587,0.915879017013232,0.4641068447412354,2
0.3276857912976511,0.3483412322274883,0.8151125401929258,0.8629489603024574,0.308848080133556,2
0.5244512899499423,0.3613744075829386,0.5852090032154342,0.8572778827977308,0.7646076794657763,3
0.3788987293030419,0.3127962085308056,0.5064308681672027,0.8322306238185257,0.0550918196994991,2
0.6137851366961881,0.3992890995260665,0.5434083601286173,0.9272211720226836,0.0133555926544239,2
0.3731228340392761,0.4763033175355451,0.6254019292604502,0.8128544423440447,0.8096828046744575,3
0.985752791682711,0.3992890995260665,0.9308681672025724,0.925803402646502,0.3656093489148581,2
0.1278398151713515,0.2085308056872041,0.5209003215434083,0.8052930056710776,0.0350584307178631,2
0.3238351944551406,0.1445497630331753,0.3842443729903537,0.8478260869565215,0.33889816360601,2
0.2021563342318059,0.3542654028436018,0.5836012861736333,0.7537807183364835,0.7729549248747913,3
0.1840585290720061,0.1872037914691944,0.3424437299035372,0.7920604914933831,0.030050083472454,2
0.2075471698113207,0.1362559241706158,0.3472668810289387,0.7764650283553873,0.7696160267111853,3
0.1798228725452445,0.169431279620853,0.4662379421221863,0.8218336483931941,0.5692821368948247,3
0.1482479784366576,0.2345971563981042,0.5096463022508038,0.784499054820416,0.3889816360601001,2
0.1170581440123219,0.433649289099526,0.4823151125401927,0.6814744801512287,0.2270450751252086,2
0.1155179052753176,0.3092417061611372,0.4340836012861733,0.7211720226843097,0.4674457429048413,2
0.1124374278013092,0.3436018957345972,0.4999999999999998,0.7103024574669181,0.6110183639398998,3
0.1586445899114362,0.2594786729857823,0.3713826366559487,0.7594517958412093,0.6978297161936562,3
0.22911051212938,0.2571090047393367,0.4790996784565917,0.8312854442344042,0.9449081803005008,3
0.0966499807470157,0.2168246445497632,0.7154340836012862,0.7878071833648388,0.994991652754591,3
0.1370812475933769,0.2701421800947869,0.7668810289389068,0.7084120982986768,0.4090150250417362,2
0.1216788602233346,0.3376777251184837,0.4662379421221863,0.7462192816635156,0.8080133555926543,3
0.0920292645360031,0.3412322274881516,0.6221864951768488,0.6994328922495274,0.7178631051752922,3
0.1632653061224489,0.2109004739336493,0.8520900321543403,0.8459357277882793,0.3055091819699499,2
0.4012321909896034,0.2985781990521325,0.6945337620578773,0.8894139886578447,0.0751252086811352,2
0.2206391990758567,0.1753554502369669,0.5160771704180063,0.8861058601134211,0.7212020033388982,3
0.2529842125529457,0.1421800947867297,0.6864951768488747,0.8620037807183367,0.8497495826377295,3
0.1740469772814786,0.2582938388625591,0.4212218649517683,0.7982041587901696,0.2036727879799666,2
0.4401232190989603,0.1587677725118483,0.7186495176848873,0.9692816635160676,0.0166944908180299,2
0.1763573353869849,0.2725118483412325,0.6382636655948553,0.8577504725897915,0.1068447412353923,2
0.1821332306507508,0.2357819905213269,0.5305466237942122,0.8270321361058599,0.6243739565943238,3
0.2545244512899499,0.419431279620853,0.7845659163987138,0.8648393194706996,0.2904841402337228,2
0.3584905660377359,0.2559241706161139,0.5418006430868163,0.930529300567108,0.0868113522537562,2
0.2425876010781671,0.2168246445497632,0.5787781350482313,0.8534971644612472,0.5108514190317195,3
0.287639584135541,0.1765402843601893,0.6366559485530547,0.9102079395085064,0.3706176961602672,2
0.3257604928763959,0.3364928909952605,0.7990353697749197,0.8492438563327029,0.4524207011686143,2
0.2587601078167116,0.324644549763033,0.6366559485530547,0.7930056710775046,0.7946577629382303,3
0.2737774355025029,0.3009478672985781,0.4919614147909967,0.831758034026465,1.0,3
0.4520600693107432,0.244075829383886,0.5064308681672027,0.876181474480151,0.3639398998330552,2
0.1906045437042741,0.1907582938388623,0.5546623794212218,0.8894139886578447,0.4307178631051752,2
0.5175202156334233,0.2511848341232228,0.8536977491961413,0.9362003780718328,0.7328881469115192,3
0.3045822102425876,0.2938388625592418,0.7765273311897103,0.8955576559546312,0.7762938230383973,3
0.3192144782441279,0.2203791469194311,0.6800643086816718,0.8279773156899806,0.5392320534223707,3
